trans_id;account_id;date;type;operation;amount;balance;k_symbol;bank;account
393984;1338;970930;VYDAJ;VYBER;14.6;50523.1;SLUZBY;;
3657121;3834;970930;PRIJEM;;87.8;25671.9;UROK;;
3658357;3871;970930;PRIJEM;;143.9;34199.4;UROK;;
3659470;3909;970930;PRIJEM;;220.2;49992.3;UROK;;
3656635;3818;970930;PRIJEM;;217.4;53657.9;UROK;;
3456904;9635;970930;PRIJEM;;20.3;3623.5;UROK;;
3460423;374;970930;PRIJEM;;182.1;50281.9;UROK;;
3553717;704;970930;PRIJEM;;164.5;46106.3;UROK;;
3552112;652;970930;PRIJEM;;238.0;52633.5;UROK;;
3648707;3592;970930;PRIJEM;;82.3;20940.9;UROK;;
119776;401;970930;VYDAJ;VYBER;14.6;22771.1;SLUZBY;;
638023;2177;970930;VYDAJ;VYBER;14.6;19784.4;SLUZBY;;
2908970;9635;970930;VYDAJ;VYBER;14.6;3608.9;SLUZBY;;
542461;1844;970930;VYDAJ;VYBER;14.6;37234.3;SLUZBY;;
3123282;10364;970930;VYDAJ;VYBER;14.6;59609.6;SLUZBY;;
359755;1222;970930;VYDAJ;VYBER;14.6;36390.9;SLUZBY;;
359689;1222;970930;VYDAJ;VYBER;2880.0;33510.9;;;
436053;1481;970930;VYDAJ;VYBER;14.6;21892.9;SLUZBY;;
3583904;1628;970930;PRIJEM;;100.9;23343.4;UROK;;
3584257;1637;970930;PRIJEM;;95.8;23752.1;UROK;;
682890;2330;970930;VYDAJ;VYBER;14.6;17807.3;SLUZBY;;
1101106;3760;970930;VYDAJ;VYBER;14.6;88337.3;SLUZBY;;
3589873;1806;970930;PRIJEM;;99.4;25322.8;UROK;;
3586247;1695;970930;PRIJEM;;365.9;81948.4;UROK;;
3587201;1726;970930;PRIJEM;;132.4;33362.0;UROK;;
3587341;1730;970930;PRIJEM;;169.8;43159.3;UROK;;
3587408;1731;970930;PRIJEM;;113.3;28615.1;UROK;;
3586405;1699;970930;PRIJEM;;88.1;20884.0;UROK;;
690103;2357;970930;VYDAJ;VYBER;14.6;23874.7;SLUZBY;;
726251;2484;970930;VYDAJ;VYBER;14.6;35194.1;SLUZBY;;
3613679;2519;970930;PRIJEM;;123.1;31757.2;UROK;;
3449920;4034;970930;PRIJEM;;201.0;49744.1;UROK;;
565998;1926;970930;VYDAJ;VYBER;14.6;13774.0;SLUZBY;;
3549669;576;970930;PRIJEM;;151.3;37968.3;UROK;;
3546739;485;970930;PRIJEM;;155.2;72219.0;UROK;;
3599523;2087;970930;PRIJEM;;11.2;16387.1;UROK;;
3600459;2122;970930;PRIJEM;;318.4;73697.0;UROK;;
3466105;3510;970930;PRIJEM;;210.6;52160.0;UROK;;
858250;2925;970930;VYDAJ;VYBER;14.6;21326.1;SLUZBY;;
858886;2926;970930;VYDAJ;VYBER;14.6;52973.3;SLUZBY;;
561332;1909;970930;VYDAJ;VYBER;14.6;16077.5;SLUZBY;;
1027989;3510;970930;VYDAJ;VYBER;14.6;52145.4;SLUZBY;;
3447088;1539;970930;PRIJEM;;28.8;-280.1;UROK;;
3444349;2099;970930;PRIJEM;;385.8;76571.6;UROK;;
172093;576;970930;VYDAJ;VYBER;14.6;37953.7;SLUZBY;;
207627;704;970930;VYDAJ;VYBER;14.6;46091.7;SLUZBY;;
375017;1276;970930;VYDAJ;VYBER;14.6;35369.6;SLUZBY;;
3602194;2177;970930;PRIJEM;;78.8;19799.0;UROK;;
57711;192;970930;VYDAJ;VYBER;14.6;26346.3;SLUZBY;;
110770;374;970930;VYDAJ;VYBER;14.6;36060.3;SLUZBY;;
110631;374;970930;VYBER;VYBER;14207.0;36074.9;;;
64006;212;970930;VYDAJ;VYBER;30.0;56750.1;SLUZBY;;
581973;1979;970930;VYDAJ;VYBER;14.6;16257.6;SLUZBY;;
579667;1972;970930;VYDAJ;VYBER;14.6;20456.6;SLUZBY;;
497538;1695;970930;VYDAJ;VYBER;14.6;81933.8;SLUZBY;;
699573;2393;970930;VYDAJ;VYBER;14.6;37363.2;SLUZBY;;
771469;2632;970930;VYDAJ;VYBER;14.6;32805.3;SLUZBY;;
3542073;346;970930;PRIJEM;;232.3;56314.9;UROK;;
615768;2099;970930;VYDAJ;VYBER;30.0;76541.6;SLUZBY;;
3595839;1972;970930;PRIJEM;;84.4;20471.2;UROK;;
3596076;1979;970930;PRIJEM;;64.7;16272.2;UROK;;
3594180;1926;970930;PRIJEM;;69.4;13788.6;UROK;;
3645397;3487;970930;PRIJEM;;275.9;62383.5;UROK;;
3556453;793;970930;PRIJEM;;106.5;25636.4;UROK;;
3555693;764;970930;PRIJEM;;69.9;18039.3;UROK;;
477925;1628;970930;VYDAJ;VYBER;14.6;23328.8;SLUZBY;;
480575;1637;970930;VYDAJ;VYBER;14.6;23737.5;SLUZBY;;
530056;1806;970930;VYDAJ;VYBER;14.6;25308.2;SLUZBY;;
612698;2087;970930;VYDAJ;VYBER;30.0;16357.1;SLUZBY;;
1143189;3909;970930;VYDAJ;VYBER;14.6;49977.7;SLUZBY;;
3537543;212;970930;PRIJEM;;298.5;56780.1;UROK;;
3536818;192;970930;PRIJEM;;105.2;26360.9;UROK;;
439351;1493;970930;VYDAJ;VYBER;14.6;15945.5;SLUZBY;;
224586;764;970930;VYDAJ;VYBER;14.6;18024.7;SLUZBY;;
233381;793;970930;VYDAJ;VYBER;14.6;25621.8;SLUZBY;;
1050133;3592;970930;VYDAJ;VYBER;14.6;20926.3;SLUZBY;;
3607911;2357;970930;PRIJEM;;92.6;23889.3;UROK;;
3609183;2393;970930;PRIJEM;;141.1;37377.8;UROK;;
3608719;2379;970930;PRIJEM;;88.7;13235.5;UROK;;
3607034;2330;970930;PRIJEM;;76.5;17821.9;UROK;;
3608648;2378;970930;PRIJEM;;127.6;30841.1;UROK;;
1133007;3871;970930;VYDAJ;VYBER;14.6;34184.8;SLUZBY;;
3612195;2484;970930;PRIJEM;;125.6;35208.7;UROK;;
3669870;5270;970930;PRIJEM;;290.7;67537.7;UROK;;
737542;2519;970930;VYDAJ;VYBER;14.6;31742.6;SLUZBY;;
622106;2122;970930;VYDAJ;VYBER;14.6;73682.4;SLUZBY;;
3543794;401;970930;PRIJEM;;84.6;22785.7;UROK;;
3544958;435;970930;PRIJEM;;112.4;27882.7;UROK;;
3570895;1222;970930;PRIJEM;;141.3;36405.5;UROK;;
3572444;1276;970930;PRIJEM;;148.2;35384.2;UROK;;
1549083;5270;970930;VYDAJ;VYBER;14.6;67523.1;SLUZBY;;
506704;1730;970930;VYDAJ;VYBER;14.6;43144.7;SLUZBY;;
505735;1726;970930;VYDAJ;VYBER;14.6;33347.4;SLUZBY;;
507123;1731;970930;VYDAJ;VYBER;14.6;28600.5;SLUZBY;;
846294;2881;970930;VYDAJ;VYBER;14.6;61021.0;SLUZBY;;
253147;866;970930;VYDAJ;VYBER;14.6;33188.8;SLUZBY;;
192351;652;970930;VYDAJ;VYBER;14.6;52618.9;SLUZBY;;
1021448;3487;970930;VYDAJ;VYBER;14.6;62368.9;SLUZBY;;
3394133;11265;970930;VYDAJ;VYBER;14.6;22870.4;SLUZBY;;
3528798;11265;970930;PRIJEM;;92.0;22885.0;UROK;;
3627252;2926;970930;PRIJEM;;227.4;52987.9;UROK;;
3627181;2925;970930;PRIJEM;;81.8;21340.7;UROK;;
3625803;2881;970930;PRIJEM;;246.0;61035.6;UROK;;
1122540;3834;970930;VYDAJ;VYBER;14.6;25657.3;SLUZBY;;
1117676;3818;970930;VYDAJ;VYBER;14.6;53643.3;SLUZBY;;
101669;346;970930;VYDAJ;VYBER;14.6;56300.3;SLUZBY;;
737480;2519;971003;VYDAJ;VYBER;2160.0;29582.6;;;
452839;1539;971004;VYDAJ;VYBER;7000.0;-7380.1;SIPO;;0.0
621950;2122;971004;VYBER;VYBER;22350.0;101308.4;;;
621820;2122;971004;PRIJEM;VKLAD;49976.0;123658.4;;;
622191;2122;971004;VYDAJ;VYBER;28100.0;73208.4;;;
1122381;3834;971004;VYDAJ;VYBER;1500.0;24157.3;;;0.0
144961;485;971005;VYBER;VYBER;16651.0;55468.0;;;
637799;2177;971005;PRIJEM;PREVOD Z UCTU;5123.0;24907.4;DUCHOD;YZ;62457513.0
435892;1481;971005;VYDAJ;PREVOD NA UCET;2065.0;19827.9;SIPO;EF;82271873.0
725953;2484;971005;VYDAJ;PREVOD NA UCET;538.0;34656.1; ;OP;83567636.0
726182;2484;971005;VYDAJ;VYBER;4440.0;30216.1;;;
858586;2926;971005;VYDAJ;PREVOD NA UCET;1093.0;51880.3; ;WX;11561584.0
560956;1909;971005;PRIJEM;PREVOD Z UCTU;3191.0;19268.5;;AB;24230474.0
374863;1276;971005;VYDAJ;PREVOD NA UCET;169.0;35200.6;POJISTNE;AB;23086488.0
110592;374;971005;PRIJEM;PREVOD Z UCTU;23041.0;59101.3;;WX;4004806.0
63842;212;971005;VYDAJ;PREVOD NA UCET;13841.0;42909.1;SIPO;EF;58462047.0
498447;1699;971005;PRIJEM;PREVOD Z UCTU;5224.0;26093.4;DUCHOD;CD;94008880.0
498591;1699;971005;VYDAJ;PREVOD NA UCET;19.0;26074.4; ;EF;2504826.0
529830;1806;971005;PRIJEM;PREVOD Z UCTU;5029.0;30337.2;DUCHOD;UV;39912659.0
224400;764;971005;PRIJEM;PREVOD Z UCTU;6238.0;24262.7;DUCHOD;UV;30560720.0
233018;793;971005;PRIJEM;PREVOD Z UCTU;3401.0;29022.8;;IJ;6149286.0
1548879;5270;971005;VYDAJ;VYBER;2000.0;65523.1;;;0.0
505586;1726;971005;VYDAJ;PREVOD NA UCET;115.0;33232.4; ;UV;65941238.0
252990;866;971005;VYDAJ;PREVOD NA UCET;3844.0;29344.8; ;MN;70676672.0
3393796;11265;971005;PRIJEM;VKLAD;7618.0;30488.4;;;
101444;346;971005;PRIJEM;VKLAD;19935.0;76235.3;;;
144831;485;971006;VYDAJ;PREVOD NA UCET;1591.0;53877.0; ;WX;56978738.0
129632;435;971006;VYDAJ;PREVOD NA UCET;3189.0;24679.1;SIPO;MN;75157016.0
119493;401;971006;PRIJEM;VKLAD;12817.0;35588.1;;;
637871;2177;971006;VYDAJ;PREVOD NA UCET;3168.0;21739.4;SIPO;QR;5411524.0
359641;1222;971006;VYDAJ;PREVOD NA UCET;1727.0;31783.9;SIPO;WX;91109859.0
565784;1926;971006;VYDAJ;PREVOD NA UCET;2643.0;11131.0;SIPO;WX;87020074.0
858186;2925;971006;VYDAJ;VYBER;2600.0;18726.1;;;
57491;192;971006;PRIJEM;PREVOD Z UCTU;5859.0;32205.3;DUCHOD;GH;15384018.0
110709;374;971006;VYDAJ;VYBER;10500.0;48601.3;;;
497368;1695;971006;VYDAJ;PREVOD NA UCET;14658.0;67275.8;SIPO;AB;53282368.0
771309;2632;971006;VYDAJ;PREVOD NA UCET;2300.0;30505.3;POJISTNE;IJ;36942219.0
477768;1628;971006;VYDAJ;PREVOD NA UCET;2850.0;20478.8;SIPO;AB;57004982.0
1143032;3909;971006;VYDAJ;PREVOD NA UCET;617.0;49360.7;POJISTNE;YZ;73936581.0
224472;764;971006;VYDAJ;PREVOD NA UCET;2360.0;21902.7;SIPO;EF;41232329.0
1132720;3871;971006;PRIJEM;PREVOD Z UCTU;4356.0;38540.8;DUCHOD;GH;31564527.0
506508;1730;971006;PRIJEM;PREVOD Z UCTU;6689.0;49833.7;DUCHOD;ST;43294817.0
1122093;3834;971006;VYDAJ;PREVOD NA UCET;3114.0;21043.3;SIPO;KL;49577087.0
695633;2378;971007;PRIJEM;VKLAD;5600.0;36426.5;;;
695396;2378;971007;VYDAJ;PREVOD NA UCET;9612.0;26814.5;SIPO;EF;1222903.0
1176443;4034;971007;PRIJEM;VKLAD;5080.0;54809.5;;;
144903;485;971007;VYDAJ;PREVOD NA UCET;3572.0;50305.0;POJISTNE;AB;20747721.0
129560;435;971007;PRIJEM;PREVOD Z UCTU;5039.0;29718.1;DUCHOD;MN;22131634.0
542273;1844;971007;PRIJEM;PREVOD Z UCTU;3242.0;40476.3;;ST;42988401.0
682604;2330;971007;PRIJEM;PREVOD Z UCTU;3395.0;21202.3;;ST;18759459.0
682748;2330;971007;VYDAJ;PREVOD NA UCET;601.0;20601.3; ;EF;63786613.0
1100835;3760;971007;PRIJEM;VKLAD;27920.0;116257.3;;;
1101183;3760;971007;VYDAJ;VYBER;52900.0;63357.3;;;
565856;1926;971007;VYDAJ;PREVOD NA UCET;361.0;10770.0; ;QR;66210120.0
207466;704;971007;VYDAJ;PREVOD NA UCET;1197.0;44894.7; ;UV;96896516.0
207697;704;971007;VYDAJ;VYBER;23100.0;21794.7;;;
579431;1972;971007;PRIJEM;PREVOD Z UCTU;5298.0;25754.6;DUCHOD;UV;14132887.0
3122982;10364;971007;PRIJEM;VKLAD;14493.0;74102.6;;;
233162;793;971007;VYDAJ;PREVOD NA UCET;204.0;28818.8;;OP;25394970.0
737316;2519;971007;PRIJEM;PREVOD Z UCTU;5544.0;35126.6;DUCHOD;GH;5454445.0
505442;1726;971007;VYDAJ;PREVOD NA UCET;2082.0;31150.4; ;OP;61997002.0
1122237;3834;971007;VYDAJ;PREVOD NA UCET;3189.0;17854.3;POJISTNE;MN;51878350.0
1117748;3818;971007;VYDAJ;VYBER;300.0;53343.3;;;
101605;346;971007;VYDAJ;VYBER;4560.0;71675.3;;;
695922;2379;971008;VYDAJ;PREVOD NA UCET;145.0;13075.9; ;IJ;3021407.0
144759;485;971008;VYDAJ;PREVOD NA UCET;7421.0;42884.0;SIPO;EF;89687889.0
393645;1338;971008;VYDAJ;PREVOD NA UCET;4545.0;45978.1;SIPO;CD;87075221.0
689957;2357;971008;VYDAJ;PREVOD NA UCET;3869.0;20005.7;SIPO;KL;58773815.0
725881;2484;971008;VYDAJ;PREVOD NA UCET;2343.0;27873.1;SIPO;OP;3728384.0
374647;1276;971008;PRIJEM;VKLAD;6774.0;41974.6;;;
374719;1276;971008;VYDAJ;PREVOD NA UCET;3839.0;38135.6;SIPO;OP;19942432.0
57563;192;971008;VYDAJ;PREVOD NA UCET;3583.0;28622.3;SIPO;IJ;70552640.0
581829;1979;971008;VYDAJ;PREVOD NA UCET;2014.0;14243.6;;UV;32008636.0
771237;2632;971008;VYDAJ;PREVOD NA UCET;41.0;27564.3; ;IJ;73459928.0
771541;2632;971008;VYDAJ;VYBER;2900.0;27605.3;;;
480416;1637;971008;VYDAJ;PREVOD NA UCET;2569.0;21168.5; ;GH;10736680.0
505514;1726;971008;VYDAJ;PREVOD NA UCET;74.0;31076.4;POJISTNE;EF;89946835.0
252918;866;971008;VYDAJ;PREVOD NA UCET;504.0;28375.8;POJISTNE;CD;94022661.0
252774;866;971008;VYDAJ;PREVOD NA UCET;465.0;28879.8;SIPO;YZ;81990486.0
695850;2379;971009;VYDAJ;PREVOD NA UCET;3190.0;9885.9;SIPO;AB;13537359.0
393717;1338;971009;VYDAJ;PREVOD NA UCET;897.0;45081.1; ;OP;42143994.0
119565;401;971009;VYDAJ;PREVOD NA UCET;3600.0;31988.1;SIPO;AB;66742342.0
542345;1844;971009;VYDAJ;PREVOD NA UCET;2161.0;38315.3;;EF;32871842.0
726321;2484;971009;VYDAJ;VYBER;8600.0;19273.1;;;
858442;2926;971009;PRIJEM;VKLAD;10584.0;62464.3;;;
858658;2926;971009;VYDAJ;PREVOD NA UCET;868.0;61596.3;POJISTNE;GH;88491463.0
207394;704;971009;VYDAJ;PREVOD NA UCET;2141.0;19653.7;SIPO;IJ;15132719.0
63770;212;971009;PRIJEM;PREVOD Z UCTU;49590.0;92499.1;;IJ;58325630.0
581757;1979;971009;PRIJEM;PREVOD Z UCTU;3021.0;17264.6;;UV;38265723.0
579503;1972;971009;VYDAJ;PREVOD NA UCET;2736.0;23018.6;SIPO;YZ;67027497.0
497624;1695;971009;PRIJEM;VKLAD;5500.0;72775.8;;;
497286;1695;971009;PRIJEM;VKLAD;19372.0;92147.8;;;
699350;2393;971009;VYDAJ;PREVOD NA UCET;4292.0;33071.2;SIPO;KL;70831024.0
771093;2632;971009;PRIJEM;VKLAD;14264.0;41828.3;;;
480344;1637;971009;VYDAJ;PREVOD NA UCET;774.0;20394.5;SIPO;KL;47292917.0
1142888;3909;971009;VYDAJ;PREVOD NA UCET;8279.0;40368.7;SIPO;YZ;4480547.0
1142960;3909;971009;VYDAJ;PREVOD NA UCET;713.0;48647.7; ;QR;5039710.0
233411;793;971009;VYDAJ;VYBER;4200.0;24618.8;;;
1132864;3871;971009;VYDAJ;PREVOD NA UCET;1505.0;37035.8; ;AB;64580011.0
505806;1726;971009;VYDAJ;VYBER;5900.0;25176.4;;;
846136;2881;971009;VYDAJ;PREVOD NA UCET;4639.0;56382.0;SIPO;YZ;90429490.0
192154;652;971009;PRIJEM;VKLAD;13851.0;66469.9;;;
3393940;11265;971009;VYDAJ;PREVOD NA UCET;2607.0;27881.4; ;WX;80508869.0
1117305;3818;971009;PRIJEM;VKLAD;17366.0;70709.3;;;
1117377;3818;971009;VYDAJ;PREVOD NA UCET;3596.0;63048.3;SIPO;QR;35474443.0
1117521;3818;971009;VYDAJ;PREVOD NA UCET;4065.0;66644.3;POJISTNE;CD;34760767.0
695778;2379;971010;PRIJEM;VKLAD;5072.0;14957.9;;;
145195;485;971010;PRIJEM;VKLAD;2100.0;44984.0;;;
638053;2177;971010;VYDAJ;VYBER;7700.0;14039.4;;;
771165;2632;971010;VYDAJ;PREVOD NA UCET;2042.0;39786.3;SIPO;EF;40250009.0
1049939;3592;971010;PRIJEM;PREVOD Z UCTU;6007.0;26933.3;DUCHOD;MN;73166322.0
1132792;3871;971010;VYDAJ;PREVOD NA UCET;153.0;36882.8;SIPO;UV;55483001.0
846366;2881;971010;VYDAJ;VYBER;800.0;55582.0;;;
252846;866;971010;VYDAJ;PREVOD NA UCET;38.0;28337.8; ;EF;26753026.0
3394069;11265;971010;VYDAJ;VYBER;960.0;26921.4;;;
3393868;11265;971010;VYDAJ;PREVOD NA UCET;506.0;26415.4;SIPO;KL;37816989.0
726097;2484;971011;VYDAJ;PREVOD NA UCET;1390.0;17883.1; ;ST;72945260.0
858184;2925;971011;VYDAJ;VYBER;2800.0;15926.1;;;
561028;1909;971011;VYDAJ;PREVOD NA UCET;43.0;19225.5;SIPO;AB;56638652.0
171870;576;971011;PRIJEM;PREVOD Z UCTU;6207.0;44160.7;DUCHOD;YZ;30300313.0
498519;1699;971011;VYDAJ;PREVOD NA UCET;3463.0;22611.4;SIPO;IJ;62475007.0
621910;2122;971011;VYDAJ;PREVOD NA UCET;7663.0;65545.4;SIPO;UV;7883274.0
3123054;10364;971011;VYDAJ;PREVOD NA UCET;6262.0;67840.6;SIPO;EF;67477196.0
439237;1493;971011;VYDAJ;PREVOD NA UCET;51.0;15894.5; ;GH;85806101.0
233234;793;971011;VYDAJ;PREVOD NA UCET;851.0;23767.8;;YZ;95059883.0
506894;1731;971011;PRIJEM;PREVOD Z UCTU;4758.0;33358.5;DUCHOD;GH;89825009.0
506580;1730;971011;VYDAJ;PREVOD NA UCET;1978.0;47855.7;SIPO;WX;42885518.0
252702;866;971011;PRIJEM;VKLAD;12644.0;40981.8;;;
192423;652;971011;VYDAJ;VYBER;8600.0;50278.9;;;
192226;652;971011;VYDAJ;PREVOD NA UCET;7591.0;58878.9;SIPO;YZ;56959491.0
1122165;3834;971011;VYDAJ;PREVOD NA UCET;375.0;17479.3; ;YZ;63132923.0
101516;346;971011;VYDAJ;PREVOD NA UCET;7875.0;63800.3;SIPO;KL;13685655.0
695994;2379;971012;VYDAJ;PREVOD NA UCET;46.0;14911.9;POJISTNE;OP;77863126.0
452911;1539;971012;VYDAJ;VYBER;6500.0;-13880.1; ;;0.0
393789;1338;971012;VYDAJ;PREVOD NA UCET;157.0;44924.1;POJISTNE;IJ;85222345.0
359569;1222;971012;PRIJEM;PREVOD Z UCTU;6310.0;38093.9;DUCHOD;KL;77489798.0
682676;2330;971012;VYDAJ;PREVOD NA UCET;1662.0;18939.3;SIPO;QR;64704280.0
689885;2357;971012;PRIJEM;PREVOD Z UCTU;6434.0;26439.7;DUCHOD;OP;34144538.0
725809;2484;971012;PRIJEM;VKLAD;14779.0;32662.1;;;
565712;1926;971012;PRIJEM;VKLAD;4507.0;15277.0;;;
566069;1926;971012;VYDAJ;VYBER;2000.0;13277.0;;;
858730;2926;971012;VYDAJ;PREVOD NA UCET;699.0;60897.3; ;UV;98638396.0
858031;2925;971012;PRIJEM;VKLAD;6446.0;22372.1;;;
858514;2926;971012;VYDAJ;PREVOD NA UCET;1348.0;59549.3;SIPO;WX;66115546.0
207561;704;971012;VYDAJ;VYBER;2040.0;35090.7;;;
207322;704;971012;PRIJEM;VKLAD;17477.0;37130.7;;;
374791;1276;971012;VYDAJ;PREVOD NA UCET;508.0;37627.6; ;YZ;87970047.0
477696;1628;971012;PRIJEM;PREVOD Z UCTU;4276.0;24754.8;DUCHOD;UV;15916598.0
529902;1806;971012;VYDAJ;PREVOD NA UCET;2552.0;27785.2;SIPO;UV;84037089.0
439165;1493;971012;VYDAJ;PREVOD NA UCET;2264.0;13630.5;SIPO;EF;95543610.0
233090;793;971012;VYDAJ;PREVOD NA UCET;1212.0;22555.8;;CD;41663390.0
1050011;3592;971012;VYDAJ;PREVOD NA UCET;3360.0;23573.3;SIPO;KL;88522523.0
505370;1726;971012;VYDAJ;PREVOD NA UCET;4438.0;20738.4;SIPO;AB;99886172.0
1021322;3487;971012;VYDAJ;PREVOD NA UCET;7951.0;54417.9; ;QR;94053124.0
1021250;3487;971012;VYDAJ;PREVOD NA UCET;324.0;54093.9;SIPO;IJ;68540710.0
1122021;3834;971012;PRIJEM;VKLAD;13875.0;31354.3;;;
1117449;3818;971012;VYDAJ;PREVOD NA UCET;1474.0;61574.3; ;OP;32659602.0
1176534;4034;971013;VYDAJ;VYBER;2880.0;51929.5;;;
435820;1481;971013;PRIJEM;PREVOD Z UCTU;3098.0;22925.9;;AB;21098941.0
439093;1493;971013;PRIJEM;PREVOD Z UCTU;5009.0;18639.5;DUCHOD;AB;54522466.0
1028077;3510;971013;VYDAJ;VYBER;3000.0;49145.4;;;
171942;576;971013;VYDAJ;PREVOD NA UCET;3662.0;40498.7;SIPO;OP;71033382.0
375089;1276;971013;VYDAJ;VYBER;1500.0;36127.6;;;
699644;2393;971013;VYDAJ;VYBER;3400.0;29671.2;;;
480272;1637;971013;PRIJEM;PREVOD Z UCTU;5718.0;26112.5;DUCHOD;UV;45134812.0
529989;1806;971013;VYDAJ;VYBER;3280.0;24505.2;;;
1142816;3909;971013;PRIJEM;VKLAD;24400.0;64768.7;;;
737388;2519;971013;VYDAJ;PREVOD NA UCET;1599.0;33527.6;SIPO;OP;87381881.0
505298;1726;971013;PRIJEM;VKLAD;13967.0;34705.4;;;
846064;2881;971013;PRIJEM;VKLAD;6959.0;62541.0;;;
1021178;3487;971013;PRIJEM;VKLAD;15914.0;70007.9;;;
1122309;3834;971013;VYDAJ;PREVOD NA UCET;262.0;31092.3; ;YZ;52872371.0
119637;401;971014;VYDAJ;PREVOD NA UCET;1769.0;30219.1; ;EF;88922524.0
2908746;9635;971014;PRIJEM;PREVOD Z UCTU;4470.0;8078.9;DUCHOD;CD;37906074.0
1100818;3760;971014;PRIJEM;VKLAD;40108.0;103465.3;;;
726025;2484;971014;VYDAJ;PREVOD NA UCET;599.0;32063.1;POJISTNE;GH;75644820.0
858103;2925;971014;VYDAJ;PREVOD NA UCET;4297.0;18075.1;SIPO;QR;35286706.0
561172;1909;971014;VYDAJ;PREVOD NA UCET;928.0;17141.5;POJISTNE;KL;81369602.0
561100;1909;971014;VYDAJ;PREVOD NA UCET;1156.0;18069.5; ;KL;63000541.0
699278;2393;971014;PRIJEM;VKLAD;10737.0;40408.2;;;
612778;2087;971014;PRIJEM;VKLAD;8100.0;24457.1;;;
1050173;3592;971014;VYDAJ;VYBER;300.0;23273.3;;;
622192;2122;971014;VYDAJ;VYBER;12300.0;53245.4;;;
1548807;5270;971014;PRIJEM;PREVOD Z UCTU;44749.0;110272.1;;IJ;80269753.0
506966;1731;971014;VYDAJ;PREVOD NA UCET;2631.0;30727.5;SIPO;QR;29816907.0
1021520;3487;971014;VYDAJ;VYBER;4800.0;65207.9;;;
1100821;3760;971015;PRIJEM;VKLAD;5864.0;109329.3;;;
110842;374;971015;VYDAJ;VYBER;3100.0;45501.3;;;
497625;1695;971015;VYDAJ;VYBER;57500.0;55458.8;;;
497289;1695;971015;PRIJEM;VKLAD;20811.0;112958.8;;;
699508;2393;971015;VYDAJ;VYBER;5280.0;35128.2;;;
615605;2099;971016;PRIJEM;VKLAD;19117.0;95658.6;;;
253219;866;971016;VYDAJ;VYBER;3200.0;37781.8;;;
394064;1338;971017;PRIJEM;VKLAD;2700.0;47624.1;;;
529991;1806;971017;VYDAJ;VYBER;2720.0;21785.2;;;
846229;2881;971017;VYDAJ;VYBER;1320.0;61221.0;;;
3394012;11265;971017;VYDAJ;VYBER;5300.0;21115.4;;;0.0
101741;346;971017;VYDAJ;VYBER;9800.0;54000.3;;;
615859;2099;971018;VYDAJ;VYBER;17100.0;78558.6;;;
1101184;3760;971019;VYDAJ;VYBER;53000.0;56329.3;;;
3123126;10364;971019;VYDAJ;VYBER;700.0;67140.6;;;0.0
439289;1493;971019;VYDAJ;VYBER;1440.0;17199.5;;;
1549163;5270;971019;VYDAJ;VYBER;34600.0;75672.1;;;
858958;2926;971020;VYDAJ;VYBER;8500.0;51049.3;;;
621822;2122;971020;PRIJEM;VKLAD;18403.0;71648.4;;;
1143261;3909;971020;VYDAJ;VYBER;14700.0;50068.7;;;
192288;652;971020;VYDAJ;VYBER;3600.0;46678.9;;;
621819;2122;971021;PRIJEM;VKLAD;12429.0;84077.4;;;
615651;2099;971021;VYBER;VYBER;23030.0;55528.6;;;
253086;866;971021;VYDAJ;VYBER;4700.0;33081.8;;;
615700;2099;971022;VYDAJ;VYBER;10800.0;44728.6;;;
3123354;10364;971023;VYDAJ;VYBER;8800.0;58340.6;;;
1176673;4034;971024;VYDAJ;VYBER;4200.0;47729.5;;;
1122612;3834;971025;VYDAJ;VYBER;2900.0;28192.3;;;
579595;1972;971025;VYDAJ;VYBER;2000.0;21018.6;;;
359813;1222;971026;VYDAJ;VYBER;4900.0;33193.9;;;
64085;212;971026;VYDAJ;VYBER;31000.0;61499.1;;;
1027925;3510;971027;VYDAJ;VYBER;1500.0;47645.4;;;
374949;1276;971027;VYDAJ;VYBER;4680.0;31447.6;;;
699505;2393;971029;VYDAJ;VYBER;960.0;34168.2;;;
1122479;3834;971029;VYDAJ;VYBER;5760.0;22432.3;;;
542397;1844;971030;VYDAJ;VYBER;990.0;37325.3;;;
1100832;3760;971030;PRIJEM;VKLAD;21906.0;78235.3;;;
695546;2378;971031;VYDAJ;VYBER;14.6;26909.0;SLUZBY;;
696150;2379;971031;VYDAJ;VYBER;14.6;14954.6;SLUZBY;;
3593575;1909;971031;PRIJEM;;68.9;17210.4;UROK;;
3591478;1844;971031;PRIJEM;;156.0;37481.3;UROK;;
3617547;2632;971031;PRIJEM;;154.0;39940.3;UROK;;
3579192;1481;971031;PRIJEM;;92.4;23018.3;UROK;;
3579600;1493;971031;PRIJEM;;68.5;17267.9;UROK;;
498751;1699;971031;VYDAJ;VYBER;14.6;22691.2;SLUZBY;;
453124;1539;971031;VYDAJ;VYBER;100.0;-13979.4;SLUZBY;;
3558855;866;971031;PRIJEM;;140.5;33222.3;UROK;;
3520644;10364;971031;PRIJEM;;255.9;58596.5;UROK;;
3513188;9635;971031;PRIJEM;;9.0;8087.8;UROK;;
3574624;1338;971031;PRIJEM;;194.0;47818.1;UROK;;
1176602;4034;971031;VYDAJ;VYBER;14.6;47920.5;SLUZBY;;
